TITU,T_UNIV,PR_JOR,PR_OCU,PR_NIVEL,PR_AREA,SEXO,EDAD,ESTUDIOS_PADRE,TIC,target_alerta
51101,1,1,52,5,4,2,1,4,2,0
51101,1,2,33,4,2,2,1,8,2,0
51101,1,2,24,2,1,2,1,3,2,0
51101,1,1,97,7,4,2,1,3,2,0
51101,1, ,  , , ,2,1,4,3,1
51101,1,2,44,3,4,2,1,3,2,0
51101,1,2,23,1,2,2,1,4,2,0
51101,1,2,31,2,2,2,1,3,2,0
51101,1,2,23,2,1,2,1,8,2,0
51101,1,2,24,3,2,2,1,4,3,0
51101,1,2,24,3,1,1,2,8,2,0
51101,1,2,24,7,4,1,2,4,1,0
51101,1,1,52,6,4,1,2,3,2,1
51101,1,2,24,2,2,1,2,8,2,0
51101,1,1,24,2,2,1,2,5,2,0
51101,1,1,31,3,2,1,2,3,2,0
51101,1,2,44,6,4,2,2,6,2,0
51101,1,2,31,2,2,2,2,3,2,0
51101,1,1,45,5,4,2,2,4,2,1
51101,1,2,24,3,1,2,2,3,2,0
51101,1,2,31,4,2,2,2,3,2,0
51101,1, ,  , , ,1,1,4,1,1
51101,1,1,97,5,2,1,1,3,2,0
